transaction_id,transaction_date,transaction_time,entity,transaction_type,transaction_user,type,serviceunit,amount,balance,reconciled,period,comment
2096.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:49:00.532597,job,released,mbithi,credit,cpu_hrs,4.993,99966114.7659998,yes,my2024,
2097.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:50:04.383987,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2097.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:50:04.383987,job,acquired,mbithi,debit,cpu_hrs,5.0,99966109.7659998,yes,my2024,
2097.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:51:00.525866,job,released,mbithi,credit,cpu_hrs,4.993,99966114.7589998,yes,my2024,
2098.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:56:48.129956,job,acquired,mbithi,debit,cpu_hrs,5.0,99966109.7589998,yes,my2024,
2098.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:56:48.129956,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2099.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:58:32.192567,job,acquired,mbithi,debit,cpu_hrs,5.0,99966104.7589998,yes,my2024,
2099.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:58:32.192567,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2098.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,15:59:00.529670,job,released,mbithi,credit,cpu_hrs,4.993,99966109.7519998,yes,my2024,
2099.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,16:01:00.517936,job,released,mbithi,credit,cpu_hrs,4.987,99966114.7389998,yes,my2024,
2100.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,17:11:00.097970,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2100.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,17:11:00.097970,job,acquired,mbithi,debit,cpu_hrs,5.0,99966109.7389998,yes,my2024,
2101.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,17:11:56.765551,job,acquired,zgqi,debit,cpu_hrs,6144.0,99959965.7389998,yes,my2024,
2101.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,17:11:56.765551,job,acquired,zgqi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2100.beehoon2-pbs.mbi.nus.edu.sg,2020-10-14,17:13:00.540152,job,released,mbithi,credit,cpu_hrs,4.988,99959970.7269998,yes,my2024,
2102.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:49:39.543353,job,acquired,zgqi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2102.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:49:39.543353,job,acquired,zgqi,debit,cpu_hrs,6144.0,99953826.7269998,yes,my2024,
2102.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:51:00.548384,job,released,zgqi,credit,cpu_hrs,6143.147,99959969.8739998,yes,my2024,
2101.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:51:00.566533,job,acquired,zgqi,debit,cpu_hrs,11.52,99959958.3539998,yes,my2024,overrun:
2103.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:54:20.539158,job,acquired,zgqi,debit,cpu_hrs,6144.0,99953814.3539998,yes,my2024,
2103.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,09:54:20.539158,job,acquired,zgqi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2105.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:12:07.202460,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.3539998,yes,my2024,
2105.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:12:07.202460,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2106.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:12:52.769422,job,acquired,mbithi,debit,cpu_hrs,5.0,99953804.3539998,yes,my2024,
2106.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:12:52.769422,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2105.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:13:00.538995,job,released,mbithi,credit,cpu_hrs,5.0,99953809.3539998,yes,my2024,
2106.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:15:00.537630,job,released,mbithi,credit,cpu_hrs,4.986,99953814.3399998,yes,my2024,
2107.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:48:10.725801,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2107.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:48:10.725801,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.3399998,yes,my2024,
2107.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:49:00.545330,job,released,mbithi,credit,cpu_hrs,4.989,99953814.3289998,yes,my2024,
2109.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:50:33.744866,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2109.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:50:33.744866,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.3289998,yes,my2024,
2109.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,14:53:00.531954,job,released,mbithi,credit,cpu_hrs,4.982,99953814.3109998,yes,my2024,
2110.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:00:55.034347,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.3109998,yes,my2024,
2110.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:00:55.034347,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2110.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:03:00.534095,job,released,mbithi,credit,cpu_hrs,4.987,99953814.2979998,yes,my2024,
2111.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:06:15.404897,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2111.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:06:15.404897,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.2979998,yes,my2024,
2112.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:08:34.454533,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2112.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:08:34.454533,job,acquired,mbithi,debit,cpu_hrs,5.0,99953804.2979998,yes,my2024,
2111.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:09:00.524623,job,released,mbithi,credit,cpu_hrs,4.986,99953809.2839998,yes,my2024,
2112.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:11:00.536707,job,released,mbithi,credit,cpu_hrs,4.986,99953814.2699998,yes,my2024,
2113.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:16:16.853867,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.2699998,yes,my2024,
2113.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:16:16.853867,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2113.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:17:00.529444,job,released,mbithi,credit,cpu_hrs,4.989,99953814.2589998,yes,my2024,
2114.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:24:10.590180,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2114.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:24:10.590180,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.2589998,yes,my2024,
2114.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,15:25:00.430476,job,released,mbithi,credit,cpu_hrs,4.989,99953814.2479998,yes,my2024,
2115.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:20:09.782787,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2115.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:20:09.782787,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.2479998,yes,my2024,
2116.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:22:20.417430,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2116.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:22:20.417430,job,acquired,mbithi,debit,cpu_hrs,5.0,99953804.2479998,yes,my2024,
2115.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:23:00.541510,job,released,mbithi,credit,cpu_hrs,4.974,99953809.2219998,yes,my2024,
2116.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:25:00.527661,job,released,mbithi,credit,cpu_hrs,4.989,99953814.2109998,yes,my2024,
2117.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:30:29.781541,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.2109998,yes,my2024,
2117.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:30:29.781541,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2117.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:33:00.530922,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1999998,yes,my2024,
2118.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:33:52.700156,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2118.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:33:52.700156,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1999998,yes,my2024,
2118.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:35:00.528990,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1889998,yes,my2024,
2119.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:37:59.900856,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2119.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:37:59.900856,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1889998,yes,my2024,
2119.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:39:00.526658,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1779998,yes,my2024,
2120.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:40:56.156103,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2120.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:40:56.156103,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1779998,yes,my2024,
2120.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:43:00.535482,job,released,mbithi,credit,cpu_hrs,4.988,99953814.1659998,yes,my2024,
2121.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:48:00.982948,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2121.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:48:00.982948,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1659998,yes,my2024,
2121.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:49:00.768281,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1549998,yes,my2024,
2122.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:58:21.806837,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2122.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,17:58:21.806837,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1549998,yes,my2024,
2122.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:01:00.542885,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1439998,yes,my2024,
2123.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:07:34.839624,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2123.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:07:34.839624,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1439998,yes,my2024,
2123.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:09:00.533895,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1329998,yes,my2024,
2124.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:25:33.167878,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2124.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:25:33.167878,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1329998,yes,my2024,
2124.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:27:00.482945,job,released,mbithi,credit,cpu_hrs,4.987,99953814.1199998,yes,my2024,
2125.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:30:49.023805,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2125.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:30:49.023805,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1199998,yes,my2024,
2125.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:33:00.524511,job,released,mbithi,credit,cpu_hrs,4.989,99953814.1089998,yes,my2024,
2126.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:58:51.854682,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2126.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,18:58:51.854682,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.1089998,yes,my2024,
2126.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:01:00.529116,job,released,mbithi,credit,cpu_hrs,4.986,99953814.0949998,yes,my2024,
2127.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:01:25.172209,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2127.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:01:25.172209,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0949998,yes,my2024,
2127.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:03:00.470259,job,released,mbithi,credit,cpu_hrs,4.986,99953814.0809998,yes,my2024,
2128.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:03:07.014290,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0809998,yes,my2024,
2128.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:03:07.014290,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2128.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:05:00.523601,job,released,mbithi,credit,cpu_hrs,4.988,99953814.0689998,yes,my2024,
2129.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:11:42.426344,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2129.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:11:42.426344,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0689998,yes,my2024,
2129.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:13:00.503567,job,released,mbithi,credit,cpu_hrs,4.985,99953814.0539998,yes,my2024,
2130.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:30:42.858037,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2130.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:30:42.858037,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0539998,yes,my2024,
2130.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:33:01.513629,job,released,mbithi,credit,cpu_hrs,4.989,99953814.0429998,yes,my2024,
2131.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:39:07.036527,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0429998,yes,my2024,
2131.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:39:07.036527,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2131.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,19:41:00.543652,job,released,mbithi,credit,cpu_hrs,4.989,99953814.0319998,yes,my2024,
2132.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:07:38.857607,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2132.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:07:38.857607,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0319998,yes,my2024,
2132.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:09:00.536051,job,released,mbithi,credit,cpu_hrs,4.989,99953814.0209998,yes,my2024,
2133.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:43:09.455102,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0209998,yes,my2024,
2133.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:43:09.455102,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2133.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:45:00.507678,job,released,mbithi,credit,cpu_hrs,4.989,99953814.0099998,yes,my2024,
2134.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:47:28.572899,job,acquired,mbithi,debit,cpu_hrs,5.0,99953809.0099998,yes,my2024,
2134.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:47:28.572899,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2135.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:48:42.973640,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2135.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:48:42.973640,job,acquired,mbithi,debit,cpu_hrs,5.0,99953804.0099998,yes,my2024,
2134.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:49:00.527423,job,released,mbithi,credit,cpu_hrs,4.985,99953808.9949998,yes,my2024,
2136.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:50:46.161844,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2136.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:50:46.161844,job,acquired,mbithi,debit,cpu_hrs,5.0,99953803.9949998,yes,my2024,
2135.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:51:00.528949,job,released,mbithi,credit,cpu_hrs,4.986,99953808.9809998,yes,my2024,
2136.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:53:00.539391,job,released,mbithi,credit,cpu_hrs,4.986,99953813.9669998,yes,my2024,
2137.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:54:55.251701,job,acquired,mbithi,debit,cpu_hrs,5.0,99953808.9669998,yes,my2024,
2137.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:54:55.251701,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2137.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,20:55:00.450875,job,released,mbithi,credit,cpu_hrs,5.0,99953813.9669998,yes,my2024,
2138.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:21:07.851053,job,acquired,mbithi,debit,cpu_hrs,5.0,99953808.9669998,yes,my2024,
2138.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:21:07.851053,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2138.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:23:00.540955,job,released,mbithi,credit,cpu_hrs,4.977,99953813.9439998,yes,my2024,
2139.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:44:34.678093,job,acquired,mbithi,debit,cpu_hrs,5.0,99953808.9439998,yes,my2024,
2139.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:44:34.678093,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2139.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:47:00.535421,job,released,mbithi,credit,cpu_hrs,4.977,99953813.9209998,yes,my2024,
2103.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,21:57:00.535552,job,acquired,zgqi,debit,cpu_hrs,8.533,99953805.3879997,yes,my2024,overrun:
2140.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,22:11:13.666026,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2140.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,22:11:13.666026,job,acquired,mbithi,debit,cpu_hrs,5.0,99953800.3879997,yes,my2024,
2140.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,22:13:00.471194,job,released,mbithi,credit,cpu_hrs,4.972,99953805.3599997,yes,my2024,
2141.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,23:12:42.814970,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2141.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,23:12:42.814970,job,acquired,mbithi,debit,cpu_hrs,5.0,99953800.3599997,yes,my2024,
2141.beehoon2-pbs.mbi.nus.edu.sg,2020-10-15,23:21:00.413723,job,released,mbithi,credit,cpu_hrs,4.874,99953805.2339997,yes,my2024,
2142.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,10:50:09.906941,job,acquired,zgqi,debit,cpu_hrs,512.0,99953293.2339997,yes,my2024,
2142.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,10:50:09.906941,job,acquired,zgqi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2143.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,10:55:31.498208,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2143.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,10:55:31.498208,job,acquired,mbithi,debit,cpu_hrs,5.0,99953288.2339997,yes,my2024,
2143.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,10:59:00.534622,job,released,mbithi,credit,cpu_hrs,4.944,99953293.1779997,yes,my2024,
2144.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:30:54.994236,job,acquired,mbithi,debit,cpu_hrs,5.0,99953288.1779997,yes,my2024,
2144.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:30:54.994236,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2144.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:35:00.535393,job,released,mbithi,credit,cpu_hrs,4.947,99953293.1249997,yes,my2024,
2145.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:37:28.348703,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2145.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:37:28.348703,job,acquired,mbithi,debit,cpu_hrs,5.0,99953288.1249997,yes,my2024,
2145.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:41:00.526670,job,released,mbithi,credit,cpu_hrs,4.946,99953293.0709997,yes,my2024,
2146.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:04.079105,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2146.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:04.079105,job,acquired,mbithi,debit,cpu_hrs,5.0,99953288.0709997,yes,my2024,
2147.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:41.334711,job,acquired,mbithi,debit,cpu_hrs,5.0,99953283.0709997,yes,my2024,
2147.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:41.334711,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2148.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:41.361860,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2148.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:41.361860,job,acquired,mbithi,debit,cpu_hrs,5.0,99953278.0709997,yes,my2024,
2149.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.305577,job,acquired,mbithi,debit,cpu_hrs,5.0,99953273.0709997,yes,my2024,
2149.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.305577,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2150.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.336004,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2150.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.336004,job,acquired,mbithi,debit,cpu_hrs,5.0,99953268.0709997,yes,my2024,
2151.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.385531,job,acquired,mbithi,debit,cpu_hrs,5.0,99953263.0709997,yes,my2024,
2151.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.385531,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2152.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.407778,job,acquired,mbithi,debit,cpu_hrs,5.0,99953258.0709997,yes,my2024,
2152.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.407778,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2153.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.428985,job,acquired,mbithi,debit,cpu_hrs,5.0,99953253.0709997,yes,my2024,
2153.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:42.428985,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2154.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.270085,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2154.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.270085,job,acquired,mbithi,debit,cpu_hrs,5.0,99953248.0709997,yes,my2024,
2155.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.300486,job,acquired,mbithi,debit,cpu_hrs,5.0,99953243.0709997,yes,my2024,
2155.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.300486,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2156.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.327874,job,acquired,mbithi,debit,cpu_hrs,5.0,99953238.0709997,yes,my2024,
2156.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:54:45.327874,job,acquired,mbithi,debit,gpu_hrs,0.0,99999996.274,yes,my2024,
2156.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:59:00.529349,job,released,mbithi,credit,cpu_hrs,4.944,99953243.0149997,yes,my2024,
2154.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:59:00.541978,job,released,mbithi,credit,cpu_hrs,4.943,99953247.9579998,yes,my2024,
2155.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,11:59:00.553098,job,released,mbithi,credit,cpu_hrs,4.946,99953252.9039997,yes,my2024,
2152.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,12:01:00.532900,job,released,mbithi,credit,cpu_hrs,4.929,99953257.8329998,yes,my2024,
2150.beehoon2-pbs.mbi.nus.edu.sg,2020-10-16,12:01:00.544147,job,released,mbithi,credit,cpu_hrs,4.929,99953262.7619998,yes,my2024,
